id,type,lease_fee_basis,lease_fee_base_sat,channel_fee_max_proportional_thousandths,channel_fee_max_base_msat,funding_weight,funding_feerate_perkw,lease_threshold,available_funds,min_their_funding,max_their_funding,per_channel_min,per_channel_max
7380,LND,,,,,,,,,,,,
7381,LND,,,,,,,,,,,,
7382,LND,,,,,,,,,,,,
7383,CLN,71,1508,93,58845,618,2611,0.91,3364896,100,10000000,100,10000000
7384,LND,,,,,,,,,,,,
7385,LND,,,,,,,,,,,,
7386,LND,,,,,,,,,,,,
7387,LND,,,,,,,,,,,,
7388,LND,,,,,,,,,,,,
7389,LND,,,,,,,,,,,,
7390,LND,,,,,,,,,,,,
7391,LND,,,,,,,,,,,,
7392,LND,,,,,,,,,,,,
7393,LND,,,,,,,,,,,,
7394,LND,,,,,,,,,,,,
7395,LND,,,,,,,,,,,,
7396,CLN,70,1638,105,57172,641,2378,0.63,7011486,100,10000000,100,10000000
7397,LND,,,,,,,,,,,,
7398,CLN,66,2250,101,59977,622,2057,0.71,4276035,100,10000000,100,10000000
7399,LND,,,,,,,,,,,,
7400,LND,,,,,,,,,,,,
7401,LND,,,,,,,,,,,,
7402,LND,,,,,,,,,,,,
7403,LND,,,,,,,,,,,,
7404,LND,,,,,,,,,,,,
7405,LND,,,,,,,,,,,,
7406,CLN,72,2312,91,52432,721,2681,0.82,7493315,100,10000000,100,10000000
7407,LND,,,,,,,,,,,,
7408,LND,,,,,,,,,,,,
7409,LND,,,,,,,,,,,,
7410,LND,,,,,,,,,,,,
7411,LND,,,,,,,,,,,,
7412,LND,,,,,,,,,,,,
7413,LND,,,,,,,,,,,,
7414,LND,,,,,,,,,,,,
7415,LND,,,,,,,,,,,,
7416,LND,,,,,,,,,,,,
7417,LND,,,,,,,,,,,,
7418,LND,,,,,,,,,,,,
7419,LND,,,,,,,,,,,,
7420,LND,,,,,,,,,,,,
7421,LND,,,,,,,,,,,,
7422,LND,,,,,,,,,,,,
7423,LND,,,,,,,,,,,,
7424,LND,,,,,,,,,,,,
7425,LND,,,,,,,,,,,,
7426,LND,,,,,,,,,,,,
7427,LND,,,,,,,,,,,,
7428,LND,,,,,,,,,,,,
7429,LND,,,,,,,,,,,,
7430,LND,,,,,,,,,,,,
7431,LND,,,,,,,,,,,,
7432,LND,,,,,,,,,,,,
7433,LND,,,,,,,,,,,,
7434,LND,,,,,,,,,,,,
7435,LND,,,,,,,,,,,,
7436,LND,,,,,,,,,,,,
7437,LND,,,,,,,,,,,,
7438,LND,,,,,,,,,,,,
7439,LND,,,,,,,,,,,,
7440,LND,,,,,,,,,,,,
7441,LND,,,,,,,,,,,,
7442,LND,,,,,,,,,,,,
7443,LND,,,,,,,,,,,,
7444,LND,,,,,,,,,,,,
7445,LND,,,,,,,,,,,,
7446,LND,,,,,,,,,,,,
7447,LND,,,,,,,,,,,,
7448,LND,,,,,,,,,,,,
7449,LND,,,,,,,,,,,,
7450,LND,,,,,,,,,,,,
7451,LND,,,,,,,,,,,,
7452,LND,,,,,,,,,,,,
7453,LND,,,,,,,,,,,,
7454,LND,,,,,,,,,,,,
7455,LND,,,,,,,,,,,,
7456,LND,,,,,,,,,,,,
7457,LND,,,,,,,,,,,,
7458,LND,,,,,,,,,,,,
7459,LND,,,,,,,,,,,,
7460,LND,,,,,,,,,,,,
7461,LND,,,,,,,,,,,,
7462,LND,,,,,,,,,,,,
7463,LND,,,,,,,,,,,,
7464,LND,,,,,,,,,,,,
7465,LND,,,,,,,,,,,,
7466,LND,,,,,,,,,,,,
7467,CLN,68,1680,114,40625,726,2641,0.72,1816256,100,10000000,100,10000000
7468,LND,,,,,,,,,,,,
7469,LND,,,,,,,,,,,,
7470,CLN,55,2132,87,48413,676,2524,0.78,1084825,100,10000000,100,10000000
7471,LND,,,,,,,,,,,,
7472,LND,,,,,,,,,,,,
7473,LND,,,,,,,,,,,,
7474,LND,,,,,,,,,,,,
7475,LND,,,,,,,,,,,,
7476,LND,,,,,,,,,,,,
7477,LND,,,,,,,,,,,,
7478,LND,,,,,,,,,,,,
7479,LND,,,,,,,,,,,,
7480,LND,,,,,,,,,,,,
7481,LND,,,,,,,,,,,,
7482,LND,,,,,,,,,,,,
7483,LND,,,,,,,,,,,,
7484,LND,,,,,,,,,,,,
7485,LND,,,,,,,,,,,,
7486,LND,,,,,,,,,,,,
7487,LND,,,,,,,,,,,,
7488,LND,,,,,,,,,,,,
7489,LND,,,,,,,,,,,,
7490,LND,,,,,,,,,,,,
7491,LND,,,,,,,,,,,,
7492,CLN,64,1876,95,40293,712,2761,0.74,7044987,100,10000000,100,10000000
7493,LND,,,,,,,,,,,,
7494,LND,,,,,,,,,,,,
7495,LND,,,,,,,,,,,,
7496,LND,,,,,,,,,,,,
7497,LND,,,,,,,,,,,,
7498,CLN,73,1577,114,55638,596,2185,0.88,2558603,100,10000000,100,10000000
7499,LND,,,,,,,,,,,,
7500,LND,,,,,,,,,,,,
7501,LND,,,,,,,,,,,,
7502,LND,,,,,,,,,,,,
7503,LND,,,,,,,,,,,,
7504,LND,,,,,,,,,,,,
7505,LND,,,,,,,,,,,,
7506,LND,,,,,,,,,,,,
7507,LND,,,,,,,,,,,,
7508,LND,,,,,,,,,,,,
7509,LND,,,,,,,,,,,,
7510,LND,,,,,,,,,,,,
7511,LND,,,,,,,,,,,,
7512,LND,,,,,,,,,,,,
7513,LND,,,,,,,,,,,,
7514,LND,,,,,,,,,,,,
7515,LND,,,,,,,,,,,,
7516,LND,,,,,,,,,,,,
7517,LND,,,,,,,,,,,,
7518,LND,,,,,,,,,,,,
7519,LND,,,,,,,,,,,,
7520,LND,,,,,,,,,,,,
7521,LND,,,,,,,,,,,,
7522,LND,,,,,,,,,,,,
7523,LND,,,,,,,,,,,,
7524,LND,,,,,,,,,,,,
7525,LND,,,,,,,,,,,,
7526,LND,,,,,,,,,,,,
7527,CLN,65,2291,98,43222,586,2664,0.75,70442,100,10000000,100,10000000
7528,LND,,,,,,,,,,,,
7529,LND,,,,,,,,,,,,
7530,LND,,,,,,,,,,,,
7531,LND,,,,,,,,,,,,
7532,LND,,,,,,,,,,,,
7533,LND,,,,,,,,,,,,
7534,LND,,,,,,,,,,,,
7535,LND,,,,,,,,,,,,
7536,LND,,,,,,,,,,,,
7537,LND,,,,,,,,,,,,
7538,LND,,,,,,,,,,,,
7539,LND,,,,,,,,,,,,
7540,LND,,,,,,,,,,,,
7541,LND,,,,,,,,,,,,
7542,LND,,,,,,,,,,,,
7543,LND,,,,,,,,,,,,
7544,LND,,,,,,,,,,,,
7545,CLN,56,1820,113,55778,722,2761,0.66,6752662,100,10000000,100,10000000
7546,LND,,,,,,,,,,,,
7547,LND,,,,,,,,,,,,
7548,LND,,,,,,,,,,,,
7549,LND,,,,,,,,,,,,
7550,LND,,,,,,,,,,,,
7551,LND,,,,,,,,,,,,
7552,LND,,,,,,,,,,,,
7553,LND,,,,,,,,,,,,
7554,LND,,,,,,,,,,,,
7555,LND,,,,,,,,,,,,
7556,LND,,,,,,,,,,,,
7557,LND,,,,,,,,,,,,
7558,LND,,,,,,,,,,,,
7559,LND,,,,,,,,,,,,
7560,LND,,,,,,,,,,,,
7561,LND,,,,,,,,,,,,
7562,LND,,,,,,,,,,,,
7563,LND,,,,,,,,,,,,
7564,LND,,,,,,,,,,,,
7565,LND,,,,,,,,,,,,
7566,LND,,,,,,,,,,,,
7567,LND,,,,,,,,,,,,
7568,LND,,,,,,,,,,,,
7569,LND,,,,,,,,,,,,
7570,LND,,,,,,,,,,,,
7571,LND,,,,,,,,,,,,
7572,LND,,,,,,,,,,,,
7573,CLN,68,1740,93,43676,612,2465,0.97,7483503,100,10000000,100,10000000
7574,LND,,,,,,,,,,,,
7575,LND,,,,,,,,,,,,
7576,LND,,,,,,,,,,,,
7577,LND,,,,,,,,,,,,
7578,LND,,,,,,,,,,,,
7579,LND,,,,,,,,,,,,
7580,LND,,,,,,,,,,,,
7581,LND,,,,,,,,,,,,
7582,LND,,,,,,,,,,,,
7583,LND,,,,,,,,,,,,
7584,LND,,,,,,,,,,,,
7585,LND,,,,,,,,,,,,
7586,CLN,58,2435,108,43190,755,2909,0.97,7325694,100,10000000,100,10000000
7587,LND,,,,,,,,,,,,
7588,LND,,,,,,,,,,,,
7589,LND,,,,,,,,,,,,
7590,LND,,,,,,,,,,,,
7591,LND,,,,,,,,,,,,
7592,LND,,,,,,,,,,,,
7593,LND,,,,,,,,,,,,
7594,LND,,,,,,,,,,,,
7595,LND,,,,,,,,,,,,
7596,LND,,,,,,,,,,,,
7597,LND,,,,,,,,,,,,
7598,LND,,,,,,,,,,,,
7599,LND,,,,,,,,,,,,
7600,LND,,,,,,,,,,,,
7601,LND,,,,,,,,,,,,
7602,CLN,59,1780,85,48016,574,2195,0.62,884677,100,10000000,100,10000000
7603,LND,,,,,,,,,,,,
7604,LND,,,,,,,,,,,,
7605,LND,,,,,,,,,,,,
7606,LND,,,,,,,,,,,,
7607,LND,,,,,,,,,,,,
7608,LND,,,,,,,,,,,,
7609,LND,,,,,,,,,,,,
7610,LND,,,,,,,,,,,,
7611,LND,,,,,,,,,,,,
7612,LND,,,,,,,,,,,,
7613,LND,,,,,,,,,,,,
7614,LND,,,,,,,,,,,,
7615,LND,,,,,,,,,,,,
7616,LND,,,,,,,,,,,,
7617,LND,,,,,,,,,,,,
7618,LND,,,,,,,,,,,,
7619,LND,,,,,,,,,,,,
7620,LND,,,,,,,,,,,,
7621,CLN,56,2159,100,54962,653,2021,0.68,415368,100,10000000,100,10000000
7622,LND,,,,,,,,,,,,
7623,LND,,,,,,,,,,,,
7624,LND,,,,,,,,,,,,
7625,LND,,,,,,,,,,,,
7626,LND,,,,,,,,,,,,
7627,LND,,,,,,,,,,,,
7628,CLN,62,2287,114,59437,702,2056,0.67,9257258,100,10000000,100,10000000
7629,LND,,,,,,,,,,,,
7630,LND,,,,,,,,,,,,
7631,LND,,,,,,,,,,,,
7632,LND,,,,,,,,,,,,
7633,LND,,,,,,,,,,,,
7634,LND,,,,,,,,,,,,
7635,LND,,,,,,,,,,,,
7636,LND,,,,,,,,,,,,
7637,LND,,,,,,,,,,,,
7638,LND,,,,,,,,,,,,
7639,LND,,,,,,,,,,,,
7640,LND,,,,,,,,,,,,
7641,LND,,,,,,,,,,,,
7642,LND,,,,,,,,,,,,
7643,LND,,,,,,,,,,,,
7644,LND,,,,,,,,,,,,
7645,LND,,,,,,,,,,,,
7646,LND,,,,,,,,,,,,
7647,LND,,,,,,,,,,,,
7648,LND,,,,,,,,,,,,
7649,LND,,,,,,,,,,,,
7650,LND,,,,,,,,,,,,
7651,LND,,,,,,,,,,,,
7652,LND,,,,,,,,,,,,
7653,CLN,58,1723,96,47525,671,2596,0.87,2326654,100,10000000,100,10000000
7654,LND,,,,,,,,,,,,
7655,LND,,,,,,,,,,,,
7656,CLN,75,2327,88,41083,591,2888,0.6,3834562,100,10000000,100,10000000
7657,LND,,,,,,,,,,,,
7658,LND,,,,,,,,,,,,
7659,LND,,,,,,,,,,,,
7660,LND,,,,,,,,,,,,
7661,LND,,,,,,,,,,,,
7662,LND,,,,,,,,,,,,
7663,LND,,,,,,,,,,,,
7664,LND,,,,,,,,,,,,
7665,LND,,,,,,,,,,,,
7666,LND,,,,,,,,,,,,
7667,LND,,,,,,,,,,,,
7668,LND,,,,,,,,,,,,
7669,LND,,,,,,,,,,,,
7670,LND,,,,,,,,,,,,
7671,LND,,,,,,,,,,,,
7672,LND,,,,,,,,,,,,
7673,LND,,,,,,,,,,,,
7674,LND,,,,,,,,,,,,
7675,LND,,,,,,,,,,,,
7676,CLN,73,1989,99,59271,750,2124,0.92,7046756,100,10000000,100,10000000
7677,LND,,,,,,,,,,,,
7678,LND,,,,,,,,,,,,
7679,LND,,,,,,,,,,,,
7680,LND,,,,,,,,,,,,
7681,LND,,,,,,,,,,,,
7682,LND,,,,,,,,,,,,
7683,LND,,,,,,,,,,,,
7684,LND,,,,,,,,,,,,
7685,LND,,,,,,,,,,,,
7686,LND,,,,,,,,,,,,
7687,LND,,,,,,,,,,,,
7688,LND,,,,,,,,,,,,
7689,LND,,,,,,,,,,,,
7690,LND,,,,,,,,,,,,
7691,CLN,69,2269,84,47938,650,2259,0.92,9796915,100,10000000,100,10000000
7692,LND,,,,,,,,,,,,
7693,LND,,,,,,,,,,,,
7694,LND,,,,,,,,,,,,
7695,LND,,,,,,,,,,,,
7696,LND,,,,,,,,,,,,
7697,LND,,,,,,,,,,,,
7698,LND,,,,,,,,,,,,
7699,LND,,,,,,,,,,,,
7700,LND,,,,,,,,,,,,
7701,LND,,,,,,,,,,,,
7702,LND,,,,,,,,,,,,
7703,LND,,,,,,,,,,,,
7704,LND,,,,,,,,,,,,
7705,LND,,,,,,,,,,,,
7706,LND,,,,,,,,,,,,
7707,LND,,,,,,,,,,,,
7708,LND,,,,,,,,,,,,
7709,CLN,55,2044,114,50709,635,2114,0.68,3182092,100,10000000,100,10000000
7710,CLN,67,2160,80,46081,640,2725,0.64,5293521,100,10000000,100,10000000
7711,LND,,,,,,,,,,,,
7712,LND,,,,,,,,,,,,
7713,LND,,,,,,,,,,,,
7714,LND,,,,,,,,,,,,
7715,LND,,,,,,,,,,,,
7716,LND,,,,,,,,,,,,
7717,LND,,,,,,,,,,,,
7718,LND,,,,,,,,,,,,
7719,LND,,,,,,,,,,,,
7720,LND,,,,,,,,,,,,
7721,LND,,,,,,,,,,,,
7722,LND,,,,,,,,,,,,
7723,LND,,,,,,,,,,,,
7724,LND,,,,,,,,,,,,
7725,LND,,,,,,,,,,,,
7726,LND,,,,,,,,,,,,
7727,LND,,,,,,,,,,,,
7728,LND,,,,,,,,,,,,
7729,LND,,,,,,,,,,,,
7730,LND,,,,,,,,,,,,
7731,LND,,,,,,,,,,,,
7732,LND,,,,,,,,,,,,
7733,LND,,,,,,,,,,,,
7734,LND,,,,,,,,,,,,
7735,LND,,,,,,,,,,,,
7736,LND,,,,,,,,,,,,
7737,LND,,,,,,,,,,,,
7738,LND,,,,,,,,,,,,
7739,LND,,,,,,,,,,,,
7740,LND,,,,,,,,,,,,
7741,LND,,,,,,,,,,,,
7742,LND,,,,,,,,,,,,
7743,LND,,,,,,,,,,,,
7744,LND,,,,,,,,,,,,
7745,LND,,,,,,,,,,,,
7746,LND,,,,,,,,,,,,
7747,LND,,,,,,,,,,,,
7748,LND,,,,,,,,,,,,
7749,LND,,,,,,,,,,,,
7750,LND,,,,,,,,,,,,
7751,LND,,,,,,,,,,,,
7752,LND,,,,,,,,,,,,
7753,LND,,,,,,,,,,,,
7754,LND,,,,,,,,,,,,
7755,LND,,,,,,,,,,,,
7756,LND,,,,,,,,,,,,
7757,LND,,,,,,,,,,,,
7758,LND,,,,,,,,,,,,
7759,LND,,,,,,,,,,,,
7760,LND,,,,,,,,,,,,
7761,LND,,,,,,,,,,,,
7762,LND,,,,,,,,,,,,
7763,LND,,,,,,,,,,,,
7764,LND,,,,,,,,,,,,
7765,LND,,,,,,,,,,,,
7766,LND,,,,,,,,,,,,
7767,LND,,,,,,,,,,,,
7768,LND,,,,,,,,,,,,
7769,LND,,,,,,,,,,,,
7770,LND,,,,,,,,,,,,
7771,LND,,,,,,,,,,,,
7772,LND,,,,,,,,,,,,
7773,LND,,,,,,,,,,,,
7774,LND,,,,,,,,,,,,
7775,LND,,,,,,,,,,,,
7776,LND,,,,,,,,,,,,
7777,LND,,,,,,,,,,,,
7778,LND,,,,,,,,,,,,
7779,LND,,,,,,,,,,,,
7780,LND,,,,,,,,,,,,
7781,LND,,,,,,,,,,,,
7782,LND,,,,,,,,,,,,
7783,LND,,,,,,,,,,,,
7784,LND,,,,,,,,,,,,
7785,LND,,,,,,,,,,,,
7786,LND,,,,,,,,,,,,
7787,LND,,,,,,,,,,,,
7788,LND,,,,,,,,,,,,
7789,LND,,,,,,,,,,,,
7790,LND,,,,,,,,,,,,
7791,LND,,,,,,,,,,,,
7792,LND,,,,,,,,,,,,
7793,LND,,,,,,,,,,,,
7794,LND,,,,,,,,,,,,
7795,LND,,,,,,,,,,,,
7796,LND,,,,,,,,,,,,
7797,LND,,,,,,,,,,,,
7798,LND,,,,,,,,,,,,
7799,LND,,,,,,,,,,,,
7800,LND,,,,,,,,,,,,
7801,LND,,,,,,,,,,,,
7802,LND,,,,,,,,,,,,
7803,LND,,,,,,,,,,,,
7804,LND,,,,,,,,,,,,
7805,CLN,74,1920,88,40634,752,2837,0.72,7095512,100,10000000,100,10000000
7806,LND,,,,,,,,,,,,
7807,LND,,,,,,,,,,,,
7808,LND,,,,,,,,,,,,
7809,CLN,73,2398,120,49133,665,2473,0.71,8731649,100,10000000,100,10000000
7810,LND,,,,,,,,,,,,
7811,LND,,,,,,,,,,,,
7812,LND,,,,,,,,,,,,
7813,LND,,,,,,,,,,,,
7814,LND,,,,,,,,,,,,
7815,LND,,,,,,,,,,,,
7816,LND,,,,,,,,,,,,
7817,CLN,67,2390,119,46683,714,2229,0.87,9775558,100,10000000,100,10000000
7818,LND,,,,,,,,,,,,
7819,LND,,,,,,,,,,,,
7820,LND,,,,,,,,,,,,
7821,LND,,,,,,,,,,,,
7822,LND,,,,,,,,,,,,
7823,CLN,66,1503,92,56273,638,2270,0.7,8337503,100,10000000,100,10000000
7824,LND,,,,,,,,,,,,
7825,LND,,,,,,,,,,,,
7826,LND,,,,,,,,,,,,
7827,LND,,,,,,,,,,,,
7828,LND,,,,,,,,,,,,
7829,LND,,,,,,,,,,,,
7830,LND,,,,,,,,,,,,
7831,LND,,,,,,,,,,,,
7832,CLN,55,1656,112,56901,682,2339,0.69,4325255,100,10000000,100,10000000
7833,LND,,,,,,,,,,,,
7834,LND,,,,,,,,,,,,
7835,LND,,,,,,,,,,,,
7836,LND,,,,,,,,,,,,
7837,CLN,60,1766,96,57589,682,2109,0.94,5490021,100,10000000,100,10000000
7838,LND,,,,,,,,,,,,
7839,LND,,,,,,,,,,,,
7840,LND,,,,,,,,,,,,
7841,CLN,64,1563,84,57586,637,2770,0.89,9966175,100,10000000,100,10000000
7842,LND,,,,,,,,,,,,
7843,LND,,,,,,,,,,,,
7844,LND,,,,,,,,,,,,
7845,LND,,,,,,,,,,,,
7846,LND,,,,,,,,,,,,
7847,LND,,,,,,,,,,,,
7848,LND,,,,,,,,,,,,
7849,LND,,,,,,,,,,,,
7850,LND,,,,,,,,,,,,
7851,LND,,,,,,,,,,,,
7852,LND,,,,,,,,,,,,
7853,LND,,,,,,,,,,,,
7854,CLN,58,1912,87,45725,573,2671,0.62,3082195,100,10000000,100,10000000
7855,LND,,,,,,,,,,,,
7856,LND,,,,,,,,,,,,
7857,LND,,,,,,,,,,,,
7858,LND,,,,,,,,,,,,
7859,LND,,,,,,,,,,,,
7860,LND,,,,,,,,,,,,
7861,LND,,,,,,,,,,,,
7862,LND,,,,,,,,,,,,
7863,CLN,55,2042,80,40276,620,2218,1.0,8863686,100,10000000,100,10000000
7864,LND,,,,,,,,,,,,
7865,LND,,,,,,,,,,,,
7866,LND,,,,,,,,,,,,
7867,LND,,,,,,,,,,,,
7868,LND,,,,,,,,,,,,
7869,LND,,,,,,,,,,,,
7870,LND,,,,,,,,,,,,
7871,LND,,,,,,,,,,,,
7872,LND,,,,,,,,,,,,
7873,LND,,,,,,,,,,,,
7874,LND,,,,,,,,,,,,
7875,LND,,,,,,,,,,,,
7876,LND,,,,,,,,,,,,
7877,LND,,,,,,,,,,,,
7878,LND,,,,,,,,,,,,
7879,LND,,,,,,,,,,,,
7880,LND,,,,,,,,,,,,
7881,LND,,,,,,,,,,,,
7882,LND,,,,,,,,,,,,
7883,LND,,,,,,,,,,,,
7884,LND,,,,,,,,,,,,
7885,LND,,,,,,,,,,,,
7886,LND,,,,,,,,,,,,
7887,LND,,,,,,,,,,,,
7888,LND,,,,,,,,,,,,
7889,LND,,,,,,,,,,,,
7890,LND,,,,,,,,,,,,
7891,LND,,,,,,,,,,,,
7892,LND,,,,,,,,,,,,
7893,LND,,,,,,,,,,,,
7894,LND,,,,,,,,,,,,
7895,LND,,,,,,,,,,,,
7896,LND,,,,,,,,,,,,
7897,LND,,,,,,,,,,,,
7898,LND,,,,,,,,,,,,
7899,LND,,,,,,,,,,,,
7900,LND,,,,,,,,,,,,
7901,LND,,,,,,,,,,,,
7902,LND,,,,,,,,,,,,
7903,CLN,56,1646,120,58000,577,2276,0.78,3847086,100,10000000,100,10000000
7904,LND,,,,,,,,,,,,
7905,LND,,,,,,,,,,,,
7906,CLN,60,1536,117,42102,603,2384,0.96,6842344,100,10000000,100,10000000
7907,LND,,,,,,,,,,,,
7908,LND,,,,,,,,,,,,
7909,CLN,73,1608,109,42856,740,2296,0.94,9171937,100,10000000,100,10000000
7910,LND,,,,,,,,,,,,
7911,LND,,,,,,,,,,,,
7912,LND,,,,,,,,,,,,
7913,LND,,,,,,,,,,,,
7914,LND,,,,,,,,,,,,
7915,LND,,,,,,,,,,,,
7916,LND,,,,,,,,,,,,
7917,LND,,,,,,,,,,,,
7918,LND,,,,,,,,,,,,
7919,LND,,,,,,,,,,,,
7920,LND,,,,,,,,,,,,
7921,LND,,,,,,,,,,,,
7922,LND,,,,,,,,,,,,
7923,LND,,,,,,,,,,,,
7924,LND,,,,,,,,,,,,
7925,LND,,,,,,,,,,,,
7926,LND,,,,,,,,,,,,
7927,LND,,,,,,,,,,,,
7928,LND,,,,,,,,,,,,
7929,LND,,,,,,,,,,,,
7930,LND,,,,,,,,,,,,
7931,LND,,,,,,,,,,,,
7932,LND,,,,,,,,,,,,
7933,LND,,,,,,,,,,,,
7934,LND,,,,,,,,,,,,
7935,LND,,,,,,,,,,,,
7936,LND,,,,,,,,,,,,
7937,LND,,,,,,,,,,,,
7938,LND,,,,,,,,,,,,
7939,LND,,,,,,,,,,,,
7940,LND,,,,,,,,,,,,
7941,LND,,,,,,,,,,,,
7942,LND,,,,,,,,,,,,
7943,LND,,,,,,,,,,,,
7944,LND,,,,,,,,,,,,
7945,LND,,,,,,,,,,,,
7946,LND,,,,,,,,,,,,
7947,LND,,,,,,,,,,,,
7948,LND,,,,,,,,,,,,
7949,CLN,69,1694,85,47815,674,2796,0.84,6219830,100,10000000,100,10000000
7950,LND,,,,,,,,,,,,
7951,LND,,,,,,,,,,,,
7952,LND,,,,,,,,,,,,
7953,LND,,,,,,,,,,,,
7954,LND,,,,,,,,,,,,
7955,LND,,,,,,,,,,,,
7956,LND,,,,,,,,,,,,
7957,LND,,,,,,,,,,,,
7958,LND,,,,,,,,,,,,
7959,LND,,,,,,,,,,,,
7960,LND,,,,,,,,,,,,
7961,LND,,,,,,,,,,,,
7962,LND,,,,,,,,,,,,
7963,LND,,,,,,,,,,,,
7964,LND,,,,,,,,,,,,
7965,LND,,,,,,,,,,,,
7966,LND,,,,,,,,,,,,
7967,LND,,,,,,,,,,,,
7968,LND,,,,,,,,,,,,
7969,LND,,,,,,,,,,,,
7970,LND,,,,,,,,,,,,
7971,LND,,,,,,,,,,,,
7972,LND,,,,,,,,,,,,
7973,LND,,,,,,,,,,,,
7974,LND,,,,,,,,,,,,
7975,LND,,,,,,,,,,,,
7976,LND,,,,,,,,,,,,
7977,LND,,,,,,,,,,,,
7978,CLN,68,1678,91,46710,741,2557,0.79,5706089,100,10000000,100,10000000
7979,LND,,,,,,,,,,,,
7980,LND,,,,,,,,,,,,
7981,LND,,,,,,,,,,,,
7982,LND,,,,,,,,,,,,
7983,LND,,,,,,,,,,,,
7984,LND,,,,,,,,,,,,
7985,LND,,,,,,,,,,,,
7986,LND,,,,,,,,,,,,
7987,LND,,,,,,,,,,,,
7988,LND,,,,,,,,,,,,
7989,CLN,57,1998,109,40273,696,2441,0.75,1213282,100,10000000,100,10000000
7990,LND,,,,,,,,,,,,
7991,LND,,,,,,,,,,,,
7992,LND,,,,,,,,,,,,
7993,LND,,,,,,,,,,,,
7994,LND,,,,,,,,,,,,
7995,LND,,,,,,,,,,,,
7996,LND,,,,,,,,,,,,
7997,LND,,,,,,,,,,,,
7998,LND,,,,,,,,,,,,
7999,LND,,,,,,,,,,,,
8000,LND,,,,,,,,,,,,
8001,LND,,,,,,,,,,,,
8002,LND,,,,,,,,,,,,
8003,LND,,,,,,,,,,,,
8004,LND,,,,,,,,,,,,
8005,LND,,,,,,,,,,,,
8006,LND,,,,,,,,,,,,
8007,LND,,,,,,,,,,,,
8008,LND,,,,,,,,,,,,
8009,CLN,67,1784,81,46550,749,2753,0.74,6735020,100,10000000,100,10000000
8010,LND,,,,,,,,,,,,
8011,LND,,,,,,,,,,,,
8012,LND,,,,,,,,,,,,
8013,LND,,,,,,,,,,,,
8014,LND,,,,,,,,,,,,
8015,LND,,,,,,,,,,,,
8016,LND,,,,,,,,,,,,
8017,LND,,,,,,,,,,,,
8018,LND,,,,,,,,,,,,
8019,LND,,,,,,,,,,,,
8020,LND,,,,,,,,,,,,
8021,LND,,,,,,,,,,,,
8022,LND,,,,,,,,,,,,
8023,LND,,,,,,,,,,,,
8024,LND,,,,,,,,,,,,
8025,LND,,,,,,,,,,,,
8026,LND,,,,,,,,,,,,
8027,LND,,,,,,,,,,,,
8028,LND,,,,,,,,,,,,
8029,LND,,,,,,,,,,,,
8030,LND,,,,,,,,,,,,
8031,LND,,,,,,,,,,,,
8032,LND,,,,,,,,,,,,
8033,LND,,,,,,,,,,,,
8034,LND,,,,,,,,,,,,
8035,LND,,,,,,,,,,,,
8036,LND,,,,,,,,,,,,
8037,LND,,,,,,,,,,,,
8038,LND,,,,,,,,,,,,
8039,LND,,,,,,,,,,,,
8040,LND,,,,,,,,,,,,
8041,LND,,,,,,,,,,,,
8042,LND,,,,,,,,,,,,
8043,LND,,,,,,,,,,,,
8044,LND,,,,,,,,,,,,
8045,LND,,,,,,,,,,,,
8046,LND,,,,,,,,,,,,
8047,LND,,,,,,,,,,,,
8048,LND,,,,,,,,,,,,
8049,LND,,,,,,,,,,,,
8050,LND,,,,,,,,,,,,
8051,LND,,,,,,,,,,,,
8052,LND,,,,,,,,,,,,
8053,LND,,,,,,,,,,,,
8054,LND,,,,,,,,,,,,
8055,LND,,,,,,,,,,,,
8056,LND,,,,,,,,,,,,
8057,LND,,,,,,,,,,,,
8058,LND,,,,,,,,,,,,
8059,LND,,,,,,,,,,,,
8060,LND,,,,,,,,,,,,
8061,LND,,,,,,,,,,,,
8062,LND,,,,,,,,,,,,
8063,LND,,,,,,,,,,,,
8064,LND,,,,,,,,,,,,
8065,CLN,64,1572,119,42812,766,2366,0.74,3452200,100,10000000,100,10000000
8066,LND,,,,,,,,,,,,
8067,LND,,,,,,,,,,,,
8068,LND,,,,,,,,,,,,
8069,LND,,,,,,,,,,,,
8070,LND,,,,,,,,,,,,
8071,LND,,,,,,,,,,,,
8072,LND,,,,,,,,,,,,
8073,CLN,70,2416,111,46338,729,2557,0.84,8551510,100,10000000,100,10000000
8074,LND,,,,,,,,,,,,
8075,LND,,,,,,,,,,,,
8076,CLN,69,2102,84,41867,747,2851,0.96,6106418,100,10000000,100,10000000
8077,LND,,,,,,,,,,,,
8078,LND,,,,,,,,,,,,
8079,LND,,,,,,,,,,,,
8080,LND,,,,,,,,,,,,
8081,LND,,,,,,,,,,,,
8082,LND,,,,,,,,,,,,
8083,LND,,,,,,,,,,,,
8084,LND,,,,,,,,,,,,
8085,LND,,,,,,,,,,,,
8086,LND,,,,,,,,,,,,
8087,LND,,,,,,,,,,,,
8088,LND,,,,,,,,,,,,
8089,LND,,,,,,,,,,,,
8090,LND,,,,,,,,,,,,
8091,LND,,,,,,,,,,,,
8092,LND,,,,,,,,,,,,
8093,LND,,,,,,,,,,,,
8094,LND,,,,,,,,,,,,
8095,LND,,,,,,,,,,,,
8096,LND,,,,,,,,,,,,
8097,LND,,,,,,,,,,,,
