id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
3398,4,0,8752,3327468,3327666,0,1,0,0,0,1,3,0
3399,12,1,9390,3328092,3329086,0,1,0,0,0,1,31-13-14-11-9,310
3400,1,6,10065,3328184,3329974,0,1,2,0,0,3,6-1-2-16,300
3401,7,6,10517,3328232,3328433,0,0,1,0,0,2,15-12,100
3402,9,5,9600,3328501,3329101,0,1,0,0,0,1,25-10-15,200
3403,0,2,8424,3331640,3331839,0,1,0,0,0,1,0,0
3404,3,5,10193,3333571,3333968,0,1,0,0,0,1,10-15,100
3405,9,4,9443,3335406,3336399,0,1,0,0,0,1,25-9-6-1-2,310
3406,5,0,10827,3335682,3335880,0,1,0,0,0,1,5,0
3407,5,0,11049,3335768,3335967,0,1,0,0,0,1,5,0
3408,4,11,9418,3336261,3336858,0,1,0,0,0,1,3-4-28,200
3409,15,11,9164,3336564,3337159,0,1,0,0,0,1,18-13-28,200
3410,10,6,9021,3336993,3337586,0,1,0,0,0,1,26-29-12,200
3411,10,6,9062,3337107,3337705,0,1,0,0,0,1,26-29-12,200
3412,10,2,8628,3337397,3338191,0,1,0,0,0,1,26-29-5-0,300
3413,1,10,9432,3337533,3338532,0,1,0,0,0,1,6-1-4-28-27,400
3414,9,7,10963,3337827,3338222,0,1,0,0,0,1,25-10,100
3415,8,11,10243,3338015,3338015,0,0,1,0,0,2,23-8-10-15-28,310
3416,6,7,12582,3339766,3340162,0,1,0,0,0,1,13-14,100
3417,14,13,10208,3341353,3341553,0,1,0,0,0,1,35,0
3418,14,8,10645,3341601,3341601,0,0,1,0,0,2,21-22,100
3419,2,5,9762,3341940,3342341,0,1,0,0,0,1,1-4,100
3420,7,12,10737,3345380,3345979,0,1,0,0,0,1,15-12-30,200
3421,10,5,9678,3345545,3345945,0,1,0,0,0,1,26-29,100
3422,10,8,9293,3345958,3347149,0,1,0,0,0,1,26-29-14-11-9-22,410
3423,0,8,10030,3347955,3348550,0,1,0,0,0,1,0-7-22,200
3424,1,7,10774,3348898,3349297,0,1,0,0,0,1,8-10,100
3425,15,9,10359,3349095,3349095,0,0,1,0,0,2,18-13-14-11-24,400
3426,2,14,11271,3349402,3349801,0,1,0,0,0,1,7-20,100
3427,5,13,11458,3349908,3350508,0,1,0,0,0,1,5-2-32,200
3428,6,12,11178,3350238,3350238,0,0,1,0,0,2,30,0
3429,8,7,10688,3351089,3351688,0,1,0,0,0,1,23-8-10,110
3430,0,1,9949,3351634,3352630,0,1,1,0,0,2,4-14-11-9,210
3431,6,13,11179,3352791,3353190,0,1,0,0,0,1,17-32,100
3432,4,10,8633,3355063,3355858,0,1,0,0,0,1,3-4-28-27,300
3433,11,2,9776,3356370,3356968,0,1,0,0,0,1,29-5-0,200
3434,12,14,11551,3357988,3358782,0,1,0,0,0,1,31-17-32-34,300
3435,3,15,10425,3361688,3362087,0,0,1,0,0,2,10-15-12-19,300
3436,5,12,9134,3362879,3363677,0,1,1,0,0,2,5-2-16-30,300
3437,4,13,10479,3364842,3365040,0,1,0,0,0,1,32,0
3438,10,1,10674,3364998,3365990,0,1,0,0,0,1,26-29-14-11-9,310
3439,2,9,9610,3365434,3365434,0,0,1,0,0,2,7-8-24,110
3440,4,3,10041,3366790,3367194,0,0,1,0,0,2,3-0-7-8,210
3441,1,5,9566,3367408,3368005,0,1,0,0,0,1,6-1-4,200
3442,13,1,10487,3368729,3369127,0,1,0,0,0,1,34-21,100
3443,2,10,10481,3370111,3370909,0,1,0,0,0,1,1-4-28-27,300
3444,2,12,10876,3372442,3373632,0,1,1,0,0,2,1-2-16-30,300
3445,1,2,10972,3373340,3373539,0,1,0,0,0,1,6,0
3446,0,8,10923,3374067,3374664,0,1,0,0,0,1,0-7-22,200
3447,14,6,9515,3374083,3374681,0,1,0,0,0,1,35-33-16,200
3448,11,7,9845,3374441,3374841,0,1,0,0,0,1,29-14,100
3449,0,9,9409,3374787,3375584,0,1,0,0,0,1,0-7-8-24,210
3450,1,4,10478,3374796,3375392,0,1,0,0,0,1,6-1-2,200
3451,7,12,11803,3375991,3376190,0,0,1,0,0,2,15-12-30,200
3452,7,2,9095,3376045,3376641,0,1,0,0,0,1,11-9-6,110
3453,7,1,8598,3376580,3376978,0,1,0,0,0,1,11-9,10
3454,4,2,10021,3377156,3377554,0,1,0,0,0,1,3-0,100
3455,6,13,9094,3378070,3378474,0,1,0,0,0,1,17-32,100
3456,8,11,10302,3378834,3379832,0,1,0,0,0,1,23-8-10-15-28,310
3457,10,3,9084,3383052,3383843,0,1,0,0,0,1,26-29-14-11,300
3458,5,0,11251,3383969,3384170,0,1,0,0,0,1,5,0
3459,15,10,11325,3384754,3384754,0,0,1,0,0,2,18-13-28-27,300
3460,5,3,9607,3384946,3385940,0,1,1,0,0,2,5-0-7-8,210
3461,5,14,10095,3386855,3387847,0,1,1,0,0,2,5-0-7-20,300
3462,12,10,10094,3386869,3387661,0,1,0,0,0,1,31-13-28-27,300
3463,6,8,10769,3386900,3387100,0,0,1,0,0,2,13-14-11-9-22,310
3464,3,10,10495,3387307,3388101,0,1,0,0,0,1,10-15-28-27,300
3465,10,4,10507,3388403,3389196,0,1,0,0,0,1,26-29-5-2,300
3466,15,9,9724,3389453,3389453,0,0,1,0,0,2,18-13-14-11-24,400
3467,9,15,10277,3389792,3390783,0,1,0,0,0,1,25-10-15-12-19,400
3468,8,13,11203,3390999,3391596,0,1,0,0,0,1,23-20-35,200
3469,15,7,10039,3391344,3391940,0,1,0,0,0,1,18-13-14,200
3470,6,11,9001,3391359,3391760,0,1,0,0,0,1,13-28,100
3471,10,12,9757,3392956,3393751,0,1,0,0,0,1,26-29-12-30,300
3472,15,10,8956,3393040,3393040,0,0,1,0,0,2,18-13-28-27,300
3473,11,5,9903,3393576,3393772,0,1,0,0,0,1,29,0
3474,0,14,9915,3394463,3395461,0,1,1,0,0,2,4-14-11-9-20,310
3475,6,12,10643,3394646,3394646,0,0,1,0,0,2,30,0
3476,0,12,10270,3394848,3395244,0,0,1,0,0,2,4-12-30,200
3477,12,4,10464,3395244,3395639,0,1,0,0,0,1,31-17,100
3478,2,0,8641,3396091,3396289,0,1,0,0,0,1,1,0
3479,4,6,9313,3396109,3396308,0,1,0,0,0,1,16,0
3480,2,6,10036,3396680,3397279,0,1,0,0,0,1,1-4-12,200
3481,12,14,8716,3397001,3397795,0,1,0,0,0,1,31-17-32-34,300
3482,9,14,11429,3397923,3398524,0,1,0,0,0,1,25-9-20,110
3483,6,8,10698,3402228,3403223,0,1,0,0,0,1,13-14-11-9-22,310
3484,13,7,11212,3403001,3403794,0,1,0,0,0,1,34-21-8-10,210
3485,9,2,10651,3403131,3404322,0,1,1,0,0,2,25-10-15-5-0,400
3486,11,14,10318,3404922,3405918,0,1,0,0,0,1,29-14-11-9-20,310
3487,2,8,10228,3405411,3405411,0,0,1,0,0,2,7-22,100
3488,2,11,10364,3407527,3408123,0,1,0,0,0,1,1-4-28,200
3489,11,3,11251,3407806,3407806,0,0,1,0,0,2,29-14-11,200
3490,15,14,10789,3407963,3407963,0,0,1,0,0,2,18-17-32-34,300
3491,7,11,10392,3408105,3408499,0,1,0,0,0,1,15-28,100
3492,6,13,10244,3408770,3409168,0,1,0,0,0,1,17-32,100
3493,7,3,9629,3410134,3410334,0,1,0,0,0,1,11,0
3494,11,3,9446,3412199,3413194,0,0,2,0,0,3,29-5-0-7-8,310
3495,0,9,9682,3413235,3413832,0,0,2,0,0,3,4-14-11-24,300
3496,8,2,9926,3415178,3415576,0,1,0,0,0,1,23-6,100
3497,14,0,8883,3415323,3415922,0,1,0,0,0,1,35-33-3,200
3498,12,9,8271,3416358,3417351,0,1,0,0,0,1,31-13-14-11-24,400
3499,3,9,11337,3417678,3417877,0,1,0,0,0,1,24,0
3500,10,13,9317,3419285,3420280,0,1,0,0,0,1,26-29-5-2-32,400
3501,13,5,8933,3419432,3420027,0,1,0,0,0,1,33-3-4,200
3502,9,7,11597,3420570,3420967,0,1,0,0,0,1,25-10,100
3503,15,3,8007,3421212,3421212,0,0,1,0,0,2,18-13-14-11,300
3504,13,12,8890,3422092,3422690,0,1,0,0,0,1,33-16-30,200
3505,6,8,9024,3422150,3423338,0,1,1,0,0,2,17-3-0-7-22,400
3506,9,3,9829,3422845,3423046,0,1,0,0,0,1,25,0
3507,1,0,9606,3425344,3425739,0,1,0,0,0,1,6-1,100
3508,13,2,11156,3428071,3428669,0,1,0,0,0,1,33-3-0,200
3509,2,4,11161,3429272,3429667,0,1,0,0,0,1,1-2,100
3510,7,13,10389,3430430,3430631,0,0,1,0,0,2,11-9-20-35,210
3511,6,4,9597,3430594,3430794,0,1,0,0,0,1,17,0
3512,5,11,11455,3430952,3431150,0,1,0,0,0,1,28,0
3513,3,1,9869,3431103,3431103,0,0,1,0,0,2,9,0
3514,1,8,10473,3431116,3431316,0,1,0,0,0,1,22,0
3515,12,13,10066,3433371,3433975,0,1,0,0,0,1,31-17-32,200
3516,8,1,9421,3433933,3434132,0,1,0,0,0,1,23,0
3517,11,0,10391,3433955,3434351,0,1,0,0,0,1,29-5,100
3518,0,14,9154,3434767,3435366,0,1,0,0,0,1,2-32-34,200
3519,9,12,7150,3434790,3435784,0,1,0,0,0,1,25-10-15-12-30,400
3520,13,7,11382,3435606,3436401,0,1,0,0,0,1,34-21-8-10,210
3521,6,13,10466,3435767,3436162,0,1,0,0,0,1,17-32,100
3522,13,9,9985,3435847,3436642,0,1,0,0,0,1,34-21-8-24,210
3523,14,10,10877,3436935,3438127,0,1,0,0,0,1,21-8-10-15-28-27,410
3524,1,2,11077,3438613,3438815,0,1,0,0,0,1,6,0
3525,8,12,11612,3440951,3442149,0,1,0,0,0,1,23-8-10-15-12-30,410
3526,4,2,9651,3441110,3441509,0,1,0,0,0,1,3-0,100
3527,4,1,11517,3441856,3442458,0,1,0,0,0,1,3-0-7,200
3528,11,1,10947,3442448,3443244,0,1,0,0,0,1,29-14-11-9,210
3529,4,0,9378,3443331,3443532,0,1,0,0,0,1,3,0
3530,0,9,8504,3443977,3444770,0,1,0,0,0,1,0-7-8-24,210
3531,8,4,10930,3444558,3444558,0,0,1,0,0,2,23-6-1-2,300
3532,0,12,10788,3447488,3447686,0,0,1,0,0,2,4-12-30,200
3533,0,1,10280,3447653,3448054,0,1,0,0,0,1,0-7,100
3534,4,10,10738,3448276,3449072,0,1,0,0,0,1,3-4-28-27,300
3535,14,10,10801,3448300,3449494,0,1,0,0,0,1,21-8-10-15-28-27,410
3536,5,2,11289,3449267,3449663,0,1,0,0,0,1,5-0,100
3537,0,10,8883,3449800,3450395,0,1,0,0,0,1,4-28-27,200
3538,0,14,10837,3451774,3452370,0,1,0,0,0,1,2-32-34,200
3539,15,13,10144,3452537,3452537,0,0,1,0,0,2,18-17-32,200
3540,6,13,10125,3453037,3453637,0,0,2,0,0,3,13-5-2-32,300
3541,11,9,9946,3453044,3453841,0,1,0,0,0,1,29-14-11-24,300
3542,13,7,9448,3453127,3454121,0,1,1,0,0,2,33-16-13-14,300
3543,11,6,9948,3453807,3454204,0,1,0,0,0,1,29-12,100
3544,5,4,10544,3454179,3454577,0,1,0,0,0,1,5-2,100
3545,2,0,11265,3458185,3458386,0,1,0,0,0,1,1,0
3546,5,11,12834,3458477,3458673,0,1,0,0,0,1,28,0
3547,15,13,10521,3458621,3458621,0,0,1,0,0,2,18-17-32,200
3548,5,2,10522,3459049,3459442,0,1,0,0,0,1,5-0,100
3549,8,4,10251,3460457,3460457,0,0,1,0,0,2,23-6-1-2,300
3550,8,15,9751,3460931,3460931,0,0,1,0,0,2,23-8-10-15-12-19,410
3551,11,6,11625,3462870,3463070,0,0,1,0,0,2,29-12,100
3552,15,13,10672,3464144,3464144,0,0,1,0,0,2,18-17-32,200
3553,7,12,10387,3465229,3465425,0,0,1,0,0,2,15-12-30,200
3554,14,6,11630,3467862,3468457,0,1,0,0,0,1,35-33-16,200
3555,11,15,9909,3468521,3468721,0,0,1,0,0,2,29-12-19,200
3556,4,6,9050,3469003,3469206,0,1,0,0,0,1,16,0
3557,9,4,10964,3469013,3470009,0,1,0,0,0,1,25-9-6-1-2,310
3558,1,11,9681,3469756,3470556,0,1,0,0,0,1,6-1-4-28,300
3559,2,8,9499,3470433,3470835,0,1,0,0,0,1,7-22,100
3560,6,14,8595,3470677,3471276,0,1,0,0,0,1,17-32-34,200
3561,10,5,10858,3472021,3472419,0,1,0,0,0,1,26-29,100
3562,15,10,10386,3472806,3472806,0,0,1,0,0,2,18-13-28-27,300
3563,12,4,9321,3474584,3474978,0,1,0,0,0,1,31-17,100
3564,5,6,9639,3475159,3475757,0,1,1,0,0,2,5-2-16,200
3565,4,3,10402,3476028,3476820,0,1,0,0,0,1,3-0-7-8,210
3566,0,14,8121,3476405,3477005,0,1,0,0,0,1,2-32-34,200
3567,1,6,10324,3476511,3477300,0,1,0,0,0,1,20-35-33-16,300
3568,11,10,9582,3477130,3477327,0,1,0,0,0,1,27,0
3569,4,9,9081,3477439,3478431,0,1,0,0,0,1,32-34-21-8-24,310
3570,7,13,8340,3478877,3479668,0,1,0,0,0,1,11-9-20-35,210
3571,1,15,8460,3478910,3479507,0,0,1,0,0,2,6-1-4-12-19,400
3572,3,11,9573,3479620,3480217,0,1,0,0,0,1,10-15-28,200
3573,1,13,10798,3480764,3481164,0,1,0,0,0,1,20-35,100
3574,2,15,9319,3481302,3482499,0,1,1,0,0,2,1-2-16-19,300
3575,1,10,10683,3481751,3482743,0,1,0,0,0,1,6-1-4-28-27,400
3576,4,3,10481,3483828,3484622,0,1,0,0,0,1,3-0-7-8,210
3577,9,11,9750,3485635,3486427,0,1,0,0,0,1,25-10-15-28,300
3578,7,2,9499,3485734,3486333,0,1,0,0,0,1,11-9-6,110
3579,9,11,10465,3488115,3488709,0,0,1,0,0,2,25-10-15-28,300
3580,8,5,8132,3491920,3492711,0,1,0,0,0,1,23-8-10-15,210
3581,7,1,9862,3492704,3493097,0,1,0,0,0,1,11-9,10
3582,12,15,8364,3495345,3495745,0,1,0,0,0,1,31-19,100
3583,13,14,8761,3497161,3497358,0,1,0,0,0,1,34,0
3584,6,4,9043,3499239,3499440,0,1,0,0,0,1,17,0
3585,14,5,9729,3500691,3501486,0,1,0,0,0,1,21-8-10-15,210
3586,10,9,10437,3501521,3502518,0,1,0,0,0,1,26-29-14-11-24,400
3587,6,7,11347,3502981,3503382,0,1,0,0,0,1,13-14,100
3588,3,5,11055,3502983,3503384,0,1,0,0,0,1,10-15,100
3589,6,5,11141,3503348,3503548,0,1,0,0,0,1,13,0
3590,10,12,10184,3503381,3504173,0,1,0,0,0,1,26-29-12-30,300
3591,13,12,9720,3503769,3504362,0,1,0,0,0,1,33-16-30,200
3592,8,5,10854,3504570,3504570,0,0,1,0,0,2,23-8-10-15,210
3593,0,12,11014,3506773,3507173,0,0,1,0,0,2,4-12-30,200
3594,14,4,11181,3508355,3508754,0,1,0,0,0,1,35-33,100
3595,1,0,9722,3508753,3509151,0,1,0,0,0,1,6-1,100
3596,5,9,10180,3509062,3509661,0,1,0,0,0,1,14-11-24,200
3597,11,4,10864,3509078,3509677,0,1,0,0,0,1,29-5-2,200
3598,8,14,9178,3511910,3511910,0,0,1,0,0,2,23-20,100
3599,15,7,9271,3512480,3513079,0,1,0,0,0,1,18-13-14,200
3600,6,1,9449,3513477,3514273,0,1,0,0,0,1,13-14-11-9,210
3601,15,14,11548,3514344,3514344,0,0,1,0,0,2,18-17-32-34,300
3602,12,0,11415,3514899,3515495,0,1,0,0,0,1,31-17-3,200
3603,0,3,11160,3515053,3515648,0,1,0,0,0,1,0-7-8,110
3604,11,1,8879,3516631,3517428,0,1,0,0,0,1,29-14-11-9,210
3605,1,8,10374,3517331,3517532,0,1,0,0,0,1,22,0
3606,7,10,10754,3519745,3520338,0,1,0,0,0,1,15-28-27,200
3607,7,6,8919,3519956,3520355,0,1,0,0,0,1,15-12,100
3608,9,1,10559,3520086,3520483,0,1,0,0,0,1,25-9,10
3609,0,8,10325,3521485,3521684,0,0,1,0,0,2,0-7-22,200
3610,11,3,10509,3522158,3522759,0,1,0,0,0,1,29-14-11,200
3611,7,0,8752,3523605,3524002,0,1,0,0,0,1,15-5,100
3612,7,6,11568,3523864,3524259,0,1,0,0,0,1,15-12,100
3613,12,5,10466,3524476,3524874,0,1,0,0,0,1,31-13,100
3614,5,7,10582,3525196,3525392,0,1,0,0,0,1,14,0
3615,5,13,11749,3527593,3528190,0,1,1,0,0,2,12-17-32,200
3616,8,10,10960,3528018,3529208,0,1,0,0,0,1,23-8-10-15-28-27,410
3617,9,10,8923,3528640,3529634,0,1,0,0,0,1,25-10-15-28-27,400
3618,7,2,10297,3528722,3529319,0,1,0,0,0,1,11-9-6,110
3619,2,5,8509,3533231,3533630,0,1,0,0,0,1,1-4,100
3620,11,4,11337,3533381,3533973,0,1,0,0,0,1,29-5-2,200
3621,7,0,10900,3534427,3534628,0,0,1,0,0,2,15-5,100
3622,1,14,10544,3537548,3537750,0,1,0,0,0,1,20,0
3623,11,2,9449,3538231,3538429,0,0,1,0,0,2,29-5-0,200
3624,11,3,11893,3538968,3539565,0,1,0,0,0,1,29-14-11,200
3625,9,13,10802,3540333,3541130,0,1,0,0,0,1,25-9-20-35,210
3626,4,6,9176,3540782,3540981,0,1,0,0,0,1,16,0
3627,15,0,10656,3541326,3541326,0,0,1,0,0,2,18-17-3,200
3628,10,13,8903,3541581,3541980,0,0,1,0,0,2,26-29-5-2-32,400
3629,9,8,11935,3542173,3542769,0,1,0,0,0,1,25-9-22,110
3630,5,4,10498,3542685,3543082,0,1,1,0,0,2,12-17,100
3631,7,1,11244,3542912,3543309,0,1,0,0,0,1,11-9,10
3632,9,6,8670,3543132,3543132,0,0,1,0,0,2,25-10-15-12,300
3633,14,2,11026,3543572,3543966,0,1,0,0,0,1,21-6,100
3634,12,9,10520,3544867,3545459,0,0,1,0,0,2,31-13-14-11-24,400
3635,5,4,10660,3545021,3545021,0,0,1,0,0,2,5-2,100
3636,6,0,8097,3547055,3547455,0,1,0,0,0,1,17-3,100
3637,9,11,9966,3547138,3547138,0,0,1,0,0,2,25-10-15-28,300
3638,7,1,8678,3548023,3548023,0,0,1,0,0,2,11-9,10
3639,8,0,9548,3548579,3549177,0,1,0,0,0,1,23-6-1,200
3640,6,14,9273,3556630,3557225,0,1,0,0,0,1,17-32-34,200
3641,8,7,8806,3558425,3558425,0,0,1,0,0,2,23-8-10,110
3642,2,13,8150,3560605,3561601,0,1,1,0,0,2,7-20-35,200
3643,10,2,8560,3561319,3561716,0,0,1,0,0,2,26-29-5-0,300
3644,12,10,8984,3561753,3562547,0,1,0,0,0,1,31-13-28-27,300
3645,10,4,10678,3562964,3563755,0,0,2,0,0,3,26-29-12-17,300
3646,3,13,10076,3563084,3563680,0,1,0,0,0,1,9-20-35,200
3647,14,0,9112,3567949,3568546,0,1,0,0,0,1,35-33-3,200
3648,8,5,11901,3570683,3570683,0,0,1,0,0,2,23-8-10-15,210
3649,5,2,9477,3570723,3571121,0,0,3,0,0,4,14-11-9-6,210
3650,12,15,11508,3571658,3572055,0,1,0,0,0,1,31-19,100
3651,1,10,9306,3573362,3574364,0,1,0,0,0,1,6-1-4-28-27,400
3652,6,14,11391,3573610,3573610,0,0,1,0,0,2,17-32-34,200
3653,11,9,8028,3573895,3574292,0,0,1,0,0,2,29-14-11-24,300
3654,12,13,9420,3575311,3576900,0,1,1,0,0,2,31-13-5-0-7-20-35,600
3655,15,8,9339,3576164,3577361,0,0,3,0,0,4,18-13-5-0-7-22,500
3656,5,10,9006,3576816,3577015,0,0,1,0,0,2,28-27,100
3657,1,15,10465,3578748,3579744,0,1,0,0,0,1,6-1-4-12-19,400
3658,6,2,10064,3578972,3579170,0,0,2,0,0,3,13-5-0,200
3659,15,10,9588,3579195,3579792,0,0,1,0,0,2,18-13-28-27,300
3660,4,0,11243,3581103,3581302,0,1,0,0,0,1,3,0
3661,9,0,9221,3582731,3582731,0,0,1,0,0,2,25-9-6-1,210
3662,14,11,9189,3585005,3586001,0,1,0,0,0,1,21-8-10-15-28,310
3663,2,10,9651,3587289,3587890,0,0,1,0,0,2,1-4-28-27,300
3664,12,2,9730,3588411,3589410,0,1,1,0,0,2,31-13-5-0,300
3665,13,9,10097,3588538,3589332,0,1,0,0,0,1,34-21-8-24,210
3666,8,2,10172,3589971,3589971,0,0,1,0,0,2,23-6,100
3667,2,11,10352,3589974,3590570,0,1,0,0,0,1,1-4-28,200
3668,12,11,9519,3590834,3590834,0,0,1,0,0,2,31-13-28,200
3669,8,3,8745,3590883,3590883,0,0,1,0,0,2,23-8,10
3670,3,2,9936,3591599,3591997,0,1,0,0,0,1,9-6,100
3671,10,12,10884,3592193,3592985,0,1,0,0,0,1,26-29-12-30,300
3672,14,0,8414,3594041,3594635,0,1,0,0,0,1,35-33-3,200
3673,4,1,10213,3599649,3600246,0,1,0,0,0,1,3-0-7,200
3674,3,15,9747,3600314,3600714,0,0,1,0,0,2,10-15-12-19,300
3675,5,3,10072,3600493,3600889,0,1,0,0,0,1,14-11,100
3676,4,5,9339,3601518,3601917,0,1,0,0,0,1,3-4,100
3677,13,7,10015,3601841,3602635,0,1,0,0,0,1,34-21-8-10,210
3678,9,4,11705,3602170,3603174,0,1,0,0,0,1,25-9-6-1-2,310
3679,11,13,9838,3602219,3603014,0,1,0,0,0,1,29-5-2-32,300
3680,13,11,10611,3603437,3604232,0,1,0,0,0,1,33-3-4-28,300
3681,6,8,8401,3604118,3605116,0,1,0,0,0,1,13-14-11-9-22,310
3682,6,11,12655,3605117,3605514,0,1,0,0,0,1,13-28,100
3683,2,13,9599,3606679,3607279,0,1,0,0,0,1,1-2-32,200
3684,15,9,9468,3606832,3607426,0,0,1,0,0,2,18-13-14-11-24,400
3685,5,13,8833,3607802,3608401,0,1,0,0,0,1,5-2-32,200
3686,11,14,9496,3607934,3608726,0,0,2,0,0,3,29-12-17-32-34,400
3687,11,15,9847,3608316,3608914,0,1,0,0,0,1,29-12-19,200
3688,8,9,11187,3609069,3609666,0,1,0,0,0,1,23-8-24,110
3689,4,0,10411,3609268,3609464,0,1,0,0,0,1,3,0
3690,3,2,10284,3611187,3611586,0,1,0,0,0,1,9-6,100
3691,14,0,8624,3611956,3612554,0,1,0,0,0,1,35-33-3,200
3692,13,2,9096,3613068,3613663,0,1,0,0,0,1,33-3-0,200
3693,8,10,9350,3614006,3614006,0,0,1,0,0,2,23-8-10-15-28-27,410
3694,5,15,10857,3615882,3616281,0,1,0,0,0,1,12-19,100
3695,15,3,9065,3616521,3617114,0,0,1,0,0,2,18-13-14-11,300
3696,8,6,9481,3617874,3617874,0,0,1,0,0,2,23-8-10-15-12,310
3697,11,12,10772,3619900,3620099,0,0,1,0,0,2,29-12-30,200
3698,1,6,9791,3619913,3620906,0,1,1,0,0,2,6-1-2-16,300
3699,4,8,10188,3622158,3622953,0,1,0,0,0,1,3-0-7-22,300
3700,12,3,9916,3622510,3624302,0,1,1,0,0,2,31-13-5-0-7-8,410
3701,8,2,9156,3622822,3623219,0,1,0,0,0,1,23-6,100
3702,10,2,10995,3623336,3623735,0,0,1,0,0,2,26-29-5-0,300
3703,4,12,11494,3626240,3626637,0,1,0,0,0,1,16-30,100
3704,10,1,9983,3629401,3629995,0,0,1,0,0,2,26-29-14-11-9,310
3705,3,13,10699,3629462,3629859,0,0,1,0,0,2,9-20-35,200
3706,9,10,9126,3629563,3630553,0,1,0,0,0,1,25-10-15-28-27,400
3707,9,11,9916,3630670,3630670,0,0,1,0,0,2,25-10-15-28,300
3708,13,8,10327,3632103,3632701,0,1,0,0,0,1,34-21-22,200
3709,11,1,10146,3633022,3633815,0,1,0,0,0,1,29-14-11-9,210
3710,6,12,10825,3634773,3634974,0,1,0,0,0,1,30,0
3711,15,4,8536,3635522,3635921,0,1,0,0,0,1,18-17,100
3712,6,7,7906,3636501,3636901,0,1,0,0,0,1,13-14,100
3713,1,13,10198,3637457,3637855,0,1,0,0,0,1,20-35,100
3714,10,13,10763,3639145,3639543,0,0,1,0,0,2,26-29-5-2-32,400
3715,2,1,11131,3640108,3640305,0,1,0,0,0,1,7,0
3716,15,8,9631,3640875,3641473,0,0,1,0,0,2,18-13-14-11-9-22,410
3717,6,13,10857,3642432,3642829,0,1,0,0,0,1,17-32,100
3718,5,13,9580,3643184,3643782,0,1,0,0,0,1,5-2-32,200
3719,9,13,11214,3644931,3644931,0,0,1,0,0,2,25-9-20-35,210
3720,7,1,9788,3645140,3645140,0,0,1,0,0,2,11-9,10
3721,6,14,10756,3645575,3645575,0,0,1,0,0,2,17-32-34,200
3722,13,0,9380,3646763,3647163,0,1,0,0,0,1,33-3,100
3723,14,0,8540,3646791,3647389,0,1,1,0,0,2,21-6-1,200
3724,5,6,10026,3648920,3649116,0,1,0,0,0,1,12,0
3725,4,12,9238,3652247,3652648,0,1,0,0,0,1,16-30,100
3726,8,2,9952,3653724,3654121,0,1,0,0,0,1,23-6,100
3727,9,7,11219,3653946,3653946,0,0,1,0,0,2,25-10,100
3728,10,7,9302,3655285,3655881,0,1,0,0,0,1,26-29-14,200
3729,14,8,9078,3655639,3656037,0,1,0,0,0,1,21-22,100
3730,5,6,8702,3655812,3656012,0,1,0,0,0,1,12,0
3731,9,15,10270,3656841,3656841,0,0,1,0,0,2,25-10-15-12-19,400
3732,12,11,8070,3657913,3658511,0,1,0,0,0,1,31-13-28,200
3733,6,0,11116,3659312,3659711,0,1,0,0,0,1,17-3,100
3734,2,3,11171,3664062,3664460,0,1,0,0,0,1,7-8,10
3735,13,10,9841,3664512,3665704,0,1,1,0,0,2,33-16-13-28-27,400
3736,1,5,10074,3664667,3665260,0,1,0,0,0,1,6-1-4,200
3737,1,14,10312,3664756,3664957,0,1,0,0,0,1,20,0
3738,7,2,10849,3665934,3665934,0,0,1,0,0,2,11-9-6,110
3739,2,11,9554,3667652,3668247,0,1,0,0,0,1,1-4-28,200
3740,7,6,9670,3669228,3669628,0,1,0,0,0,1,15-12,100
3741,6,11,8766,3669426,3669625,0,0,1,0,0,2,13-28,100
3742,9,5,9984,3669517,3669517,0,0,1,0,0,2,25-10-15,200
3743,5,14,9779,3669703,3670698,0,1,1,0,0,2,5-0-7-20,300
3744,15,13,11311,3672446,3672645,0,0,1,0,0,2,18-17-32,200
3745,13,5,11828,3673431,3674232,0,1,1,0,0,2,33-16-13,200
3746,14,8,9566,3674000,3674396,0,1,0,0,0,1,21-22,100
3747,13,2,8880,3675471,3676264,0,1,1,0,0,2,34-21-6,200
3748,5,15,10958,3675673,3676070,0,1,0,0,0,1,12-19,100
3749,4,12,10963,3675794,3676194,0,1,0,0,0,1,16-30,100
3750,9,4,10812,3677723,3677723,0,0,1,0,0,2,25-9-6-1-2,310
3751,3,8,10880,3677820,3678215,0,1,0,0,0,1,9-22,100
3752,1,4,9505,3678529,3679124,0,1,0,0,0,1,6-1-2,200
3753,1,3,9760,3678593,3678793,0,1,0,0,0,1,8,0
3754,6,15,10522,3679535,3679732,0,1,0,0,0,1,19,0
3755,14,2,9506,3680290,3681081,0,1,1,0,0,2,35-33-3-0,300
3756,12,7,8744,3680415,3681009,0,1,0,0,0,1,31-13-14,200
3757,0,9,9147,3682693,3683491,0,1,0,0,0,1,0-7-8-24,210
3758,6,9,10405,3683034,3683231,0,0,1,0,0,2,13-14-11-24,300
3759,14,4,9456,3684782,3684782,0,0,1,0,0,2,35-33,100
3760,7,9,10805,3685536,3685536,0,0,1,0,0,2,11-24,100
3761,0,13,10442,3687606,3688003,0,1,0,0,0,1,2-32,100
3762,4,6,9693,3688334,3688534,0,1,0,0,0,1,16,0
